"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Physical Address,Physical City,Physical State,Physical Zip,Grades  (Low-High),Certified Staff
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,185,PARKVIEW ES                   ,694,(405) 671-8670,Mike Stiglets,mstiglets@mid-del.net,5701 Mackelman Drive,Oklahoma City,OK,73135,5701 Mackelman Drive,Oklahoma City,OK,73135,PK-05,44
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,190,SCHWARTZ ES                   ,336,(405) 794-4703,Rondall Jones,rjones@mid-del.net,12001 SE 104th Street,Oklahoma City,OK,73165,12001 SE 104th Street,Oklahoma City,OK,73165,PK-05,23
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,195,MIDWEST CITY ES               ,871,(405) 582-7017,Brandi Skokowski,bskokowski@mid-del.net,2211 S. Midwest Blvd.,Midwest City,OK,73110,2211 S. Midwest Blvd.,Midwest City,OK,73110,PK-05,63
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,505,CARL ALBERT MS                ,859,(405) 739-1761,Cindy Anderson,canderson@mid-del.net,2515 S Post Road,Oklahoma City,OK,73130,2515 S Post Road,Oklahoma City,OK,73130,8-Jun,63
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,510,DEL CREST MS                  ,527,(405) 671-8615,Justin Mann,jmann@mid-del.net,4731 Judy Drive,Del City,OK,73115,4731 Judy Drive,Del City,OK,73115,8-Jun,47
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,515,JARMAN MS                     ,529,(405) 739-1771,Lynette Brown,lbrown@mid-del.net,5 W MacArthur Drive,Midwest City,OK,73110,5 W MacArthur Drive,Midwest City,OK,73110,8-Jun,53
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,520,KERR MS                       ,546,(405) 671-8625,Nathan Elliott,nelliott@mid-del.net,2300 Linda Lane,Del City,OK,73115,2300 Linda Lane,Del City,OK,73115,8-Jun,47
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,525,MONRONEY MS                   ,587,(405) 739-1786,Michelle Reeves,mreeves@mid-del.net,7400 E Reno Avenue,Midwest City,OK,73110,7400 E Reno Avenue,Midwest City,OK,73110,8-Jun,52
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,705,CARL ALBERT HS                ,1065,(405) 739-1726,Kristin Goggans,kgoggans@mid-del.net,2009 S Post Road,Oklahoma City,OK,73130,2009 S Post Road,Oklahoma City,OK,73130,12-Sep,72
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,710,DEL CITY HS                   ,1328,(405) 677-5777,Gina Hill,ghill@mid-del.net,1900 S Sunnylane Road,Del City,OK,73115,1900 S Sunnylane Road,Del City,OK,73115,12-Sep,100
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,715,MIDWEST CITY HS               ,1372,(405) 739-1741,Lashonda Broiles,lbroiles@mid-del.net,213 E Elm Street,Midwest City,OK,73110,213 E Elm Street,Midwest City,OK,73110,12-Sep,108
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,900,TECHNOLOGY CENTER,0,(405) 739-1707,Rick Mendenhall,rickm@mid-del.net,1621 Maple Dr,Midwest City,OK,73110,1621 Maple Dr,Midwest City,OK,73110,-,38
OKLAHOMA    ,CROOKED OAK                   ,55-I053,105,CENTRAL OAK ES                ,573,(405) 677-5211,Kim Templeman,Ktempleman@crookedoak.org,1450 S. Eastern Avenue,Oklahoma City,OK,73129,1901 Southeast 15th Street,Oklahoma City,OK,73129,PK-05,41
OKLAHOMA    ,CROOKED OAK                   ,55-I053,505,CROOKED OAK MS                ,264,(405) 677-5133,Dennis Mccray,Dmccray@crookedoak.org,1450 S. Eastern Avenue,Oklahoma City,OK,73129,1901 Southeast 15th Street,Oklahoma City,OK,73129,8-Jun,21
OKLAHOMA    ,CROOKED OAK                   ,55-I053,705,CROOKED OAK HS                ,365,(405) 677-3452,Barbara Jaramillo,Bjaramillo@crookedoak.org,1450 S. Eastern Avenue,Oklahoma City,OK,73129,1901 Southeast 15th Street,Oklahoma City,OK,73129,12-Sep,30
OKLAHOMA    ,BETHANY                       ,55-I088,105,EARL HARRIS ES                ,754,(405) 789-6673,Reuben Bellows,rbellows@bps.k12.ok.us,6721 NW 42nd St,Bethany,OK,73008,4311 N Asbury,Bethany,OK,73008,PK-05,52
OKLAHOMA    ,BETHANY                       ,55-I088,110,CHILDREN'S CTR                ,66,(405) 499-4611,Tim Haws,thaws@bps.k12.ok.us,6721 Northwest 42nd Street,Bethany,OK,73008,6721 Northwest 42nd Street,Bethany,OK,73008,PK-08,7
OKLAHOMA    ,BETHANY                       ,55-I088,505,BETHANY MS                    ,364,(405) 787-3240,Trey Keoppel,tkeoppel@bps.k12.ok.us,6721 NW 42nd St,Bethany,OK,73008,4312 N Mueller,Bethany,OK,73008,8-Jun,47
OKLAHOMA    ,BETHANY                       ,55-I088,705,BETHANY HS                    ,539,(405) 789-6370,Matthew Flinton,mflinton@bps.k12.ok.us,6721 NW 42nd St,Bethany,OK,73008,4500 N Mueller,Bethany,OK,73008,12-Sep,55
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,105,ADAMS ES                      ,581,(405) 587-1600,Heather Zacarias,hszacarias@okcps.org,3416 Southwest 37th Street,Oklahoma City,OK,73119,3416 Southwest 37th Street,Oklahoma City,OK,73119,PK-06,55
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,110,ARTHUR ES                     ,644,(405) 587-7600,Rhonda Schroeder,rjschroeder@okcps.org,5100 South Independence Avenue,Oklahoma City,OK,73119,5100 South Independence Avenue,Oklahoma City,OK,73119,PK-05,52
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,123,BODINE ES                     ,599,(405) 587-2500,Nikki Coshow,nacoshow@okcps.org,5301 South Bryant Avenue,Oklahoma City,OK,73129,5301 South Bryant Avenue,Oklahoma City,OK,73129,PK-06,49
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,125,BRITTON ES                    ,624,(405) 587-6100,Ronda Hamilton,rjhamilton@okcps.org,1215 Northwest 95th Street,Oklahoma City,OK,73114,1215 Northwest 95th Street,Oklahoma City,OK,73114,PK-06,48
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,135,BUCHANAN ES                   ,584,(405) 587-4700,Tonya Brackeen,tabrackeen@okcps.org,4126 Northwest 18th Street,Oklahoma City,OK,73107,4126 Northwest 18th Street,Oklahoma City,OK,73107,PK-06,57
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,150,CESAR CHAVEZ ES               ,846,(405) 587-9800,Laura Morris,lemorris@okcps.org,600 Southeast Grand Boulevard,Oklahoma City,OK,73129,600 Southeast Grand Boulevard,Oklahoma City,OK,73129,PK-06,64
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,154,CLEVELAND ES                  ,377,(405) 587-8200,Marsha Stafford,mkstafford@okcps.org,2725 Northwest 23rd Street,Oklahoma City,OK,73107,2725 Northwest 23rd Street,Oklahoma City,OK,73107,PK-05,41
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,165,COOLIDGE ES                   ,745,(405) 587-2800,Brett Melissa,mgbrett@okcps.org,5212 South Villa Avenue,Oklahoma City,OK,73119,5212 South Villa Avenue,Oklahoma City,OK,73119,PK-06,63
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,166,CAPITOL HILL ES               ,565,(405) 587-1800,Angela Houston,adhouston@okcps.org,2717 South Robinson Avenue,Oklahoma City,OK,73109,2717 South Robinson Avenue,Oklahoma City,OK,73109,PK-06,58
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,170,F.D. MOON ES                  ,371,(405) 427-8391,Warren Pete,wgpete@okcps.org,1901 Northeast 13th Street,Oklahoma City,OK,73117,1901 Northeast 13th Street,Oklahoma City,OK,73117,PK-06,40
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,195,EDGEMERE ES                   ,171,(405) 587-5100,Alisa Stieg,abstieg@okcps.org,3200 North Walker Avenue,Oklahoma City,OK,73118,3200 North Walker Avenue,Oklahoma City,OK,73118,PK-06,29
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,205,EDWARDS ES                    ,286,(405) 587-3200,Patrice Allen,pallen@okcps.org,1123 Northeast Grand Boulevard,Oklahoma City,OK,73117,1123 Northeast Grand Boulevard,Oklahoma City,OK,73117,PK-06,29
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,210,EMERSON ALTERNATIVE ED. (ES)  ,105,(405) 587-7900,Sheryl Kishore,slkishore@okcps.org,715 North Walker Avenue,Oklahoma City,OK,73102,715 North Walker Avenue,Oklahoma City,OK,73102,KG-05,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,215,EUGENE FIELD ES               ,385,(405) 587-5700,Paige Bressman,plbressman@okcps.org,1515 North Klein Avenue,Oklahoma City,OK,73106,1515 North Klein Avenue,Oklahoma City,OK,73106,PK-05,36
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,220,FILLMORE ES                   ,892,(405) 587-4800,Susan Martin Rachels,smmartinrachels@okcps.org,5200 South Blackwelder Avenue,Oklahoma City,OK,73119,5200 South Blackwelder Avenue,Oklahoma City,OK,73119,PK-06,72
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,240,GATEWOOD ES                   ,171,(405) 587-2400,Gayla Goff,gagoff@okcps.org,1821 Northwest 21st Street,Oklahoma City,OK,73106,1821 Northwest 21st Street,Oklahoma City,OK,73106,PK-05,25
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,244,GREEN PASTURES ES             ,253,(405) 587-4500,Harry Bryant,hjbryant@okcps.org,4300 North Post Road,Spencer,OK,73084,4300 North Post Road,Spencer,OK,73084,PK-05,30
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,252,GREYSTONE ES                  ,647,(405) 587-3100,Dr. Debra Thomas,dlthomas@okcps.org,2401 Northwest 115th Terrace,Oklahoma City,OK,73120,2401 Northwest 115th Terrace,Oklahoma City,OK,73120,PK-06,48
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,255,HAWTHORNE ES                  ,460,(405) 587-5900,Randy Brewer,jrbrewer@okcps.org,2300 Northwest 15th Street,Oklahoma City,OK,73107,2300 Northwest 15th Street,Oklahoma City,OK,73107,PK-05,38
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,260,HAYES ES                      ,491,(405) 587-5800,Shaun Ross,smross@okcps.org,6900 South Byers Avenue,Oklahoma City,OK,73149,6900 South Byers Avenue,Oklahoma City,OK,73149,PK-06,45
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,265,HERONVILLE ES                 ,778,(405) 587-6000,Leon Hill,llhill@okcps.org,1240 Southwest 29th Street,Oklahoma City,OK,73109,1240 Southwest 29th Street,Oklahoma City,OK,73109,PK-06,80
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,268,HILLCREST ES                  ,588,(405) 587-3800,Shelly Deas,sadeas@okcps.org,6421 South Miller Boulevard,Oklahoma City,OK,73159,6421 South Miller Boulevard,Oklahoma City,OK,73159,PK-06,52
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,270,HORACE MANN ES                ,387,(405) 587-3500,Mitch Ruzzoli,mwruzzoli@okcps.org,1105 Northwest 45th Street,Oklahoma City,OK,73118,1105 Northwest 45th Street,Oklahoma City,OK,73118,PK-06,42
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,273,JACKSON ES                    ,614,(405) 587-8700,Patrick Duffy,psduffy@okcps.org,2601  S. Villa,Oklahoma City,OK,73108,2601  S. Villa,Oklahoma City,OK,73108,PK-07,47
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,275,JOHNSON ES                    ,222,(405) 587-6700,Margaret Saunders,masaunders@okcps.org,1810 Sheffield Road,Oklahoma City,OK,73120,1810 Sheffield Road,Oklahoma City,OK,73120,PK-06,32
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,280,KAISER ES                     ,676,(405) 587-3600,Lana Lewis,lylewis@okcps.org,3101 Lyon Boulevard,Oklahoma City,OK,73112,3101 Lyon Boulevard,Oklahoma City,OK,73112,PK-06,61
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,283,M.L. KING JR. ES              ,392,(405) 587-4000,Cherron Ukpaka,clukpaka@okcps.org,1201 Northeast 48th Street,Oklahoma City,OK,73111,1201 Northeast 48th Street,Oklahoma City,OK,73111,PK-06,33
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,295,LEE ES                        ,543,(405) 587-3400,Amy Daugherty,amdaugherty@okcps.org,424 Southwest 29th Street,Oklahoma City,OK,73109,424 Southwest 29th Street,Oklahoma City,OK,73109,PK-06,50
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,305,LINWOOD ES                    ,503,(405) 587-1700,Susan Combs,sbcombs@okcps.org,3416 Northwest 17th Street,Oklahoma City,OK,73107,3416 Northwest 17th Street,Oklahoma City,OK,73107,PK-05,51
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,320,MARK TWAIN ES                 ,325,(405) 587-3700,Sandy Phillips,slphillips@okcps.org,2451 West Main Street,Oklahoma City,OK,73107,2451 West Main Street,Oklahoma City,OK,73107,PK-06,35
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,335,MONROE ES                     ,412,(405) 587-5600,Eric Meador,edmeador@okcps.org,4810 North Linn Avenue,Oklahoma City,OK,73112,4810 North Linn Avenue,Oklahoma City,OK,73112,PK-06,43
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,340,NICHOLS HILLS ES              ,462,(405) 587-2583,Kim Iraggi,kgiraggi@okcps.org,1301 West Wilshire Boulevard,Nichols Hills,OK,73116,1301 West Wilshire Boulevard,Nichols Hills,OK,73116,PK-06,42
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,343,NORTH HIGHLAND ES             ,321,(405) 587-6250,Anita Jones,aljones@okcps.org,8400 North Robinson Avenue,Oklahoma City,OK,73114,8400 North Robinson Avenue,Oklahoma City,OK,73114,PK-06,32
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,344,OAKRIDGE ES                   ,255,(405) 587-5500,Ycedra Daughty,yldaughty@okcps.org,4200 Leonhardt Drive,Oklahoma City,OK,73115,4200 Leonhardt Drive,Oklahoma City,OK,73115,PK-06,29
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,350,THELMA R. PARKS ES            ,248,(405) 587-4400,Rejeana Payne,rcpayne@okcps.org,1501 Northeast 30th Street,Oklahoma City,OK,73111,1501 Northeast 30th Street,Oklahoma City,OK,73111,PK-06,33
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,352,PARMELEE ES                   ,940,(405) 587-6750,Jan Parks,jdparks@okcps.org,6700 South Hudson Avenue,Oklahoma City,OK,73139,6700 South Hudson Avenue,Oklahoma City,OK,73139,PK-06,75
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,353,PIERCE ES                     ,275,(405) 587-7400,Paula Pluess,pmpluess@okcps.org,2701 South Tulsa Avenue,Oklahoma City,OK,73108,2701 South Tulsa Avenue,Oklahoma City,OK,73108,PK-06,31
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,360,PRAIRIE QUEEN ES              ,918,(405) 587-7750,Jacqueline Horton,jdhorton@okcps.org,6609 South Blackwelder Avenue,Oklahoma City,OK,73159,6609 South Blackwelder Avenue,Oklahoma City,OK,73159,PK-06,78
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,365,PUTNAM HEIGHTS ES             ,340,(405) 587-2700,Susan Carlsen,sccarlsen@okcps.org,1601 Northwest 36th Street,Oklahoma City,OK,73118,1601 Northwest 36th Street,Oklahoma City,OK,73118,PK-05,35
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,368,QUAIL CREEK ES                ,400,(405) 587-6500,Jan Matthews,jlmatthews@okcps.org,11700 Thornridge Road,Oklahoma City,OK,73120,11700 Thornridge Road,Oklahoma City,OK,73120,PK-06,37
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,370,RANCHO VILLAGE ES             ,456,(405) 587-9700,Carol Perry,caperry@okcps.org,1401 Johnston Drive,Oklahoma City,OK,73119,1401 Johnston Drive,Oklahoma City,OK,73119,PK-06,51
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,375,RIDGEVIEW ES                  ,330,(405) 587-6800,Michael Lisenby,mdlisenby@okcps.org,10010 Ridgeview Drive,Oklahoma City,OK,73120,10010 Ridgeview Drive,Oklahoma City,OK,73120,PK-06,40
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,385,ROCKWOOD ES                   ,520,(405) 587-1500,Sheryl Barnett,slbarnett@okcps.org,3101 Southwest 24th Street,Oklahoma City,OK,73108,3101 Southwest 24th Street,Oklahoma City,OK,73108,PK-05,54
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,395,SEQUOYAH ES                   ,324,(405) 587-9200,Kandy Bishop,kmbishop@okcps.org,2400 Northwest 36th Street,Oklahoma City,OK,73112,2400 Northwest 36th Street,Oklahoma City,OK,73112,PK-05,43
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,400,SHIDLER ES                    ,373,(405) 587-4600,Rick Brown,rdbrown@okcps.org,1415 South Byers Avenue,Oklahoma City,OK,73129,1415 South Byers Avenue,Oklahoma City,OK,73129,PK-06,32
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,407,SOUTHERN HILLS ES             ,560,(405) 587-2900,Jennifer Mckay,jamkay@okcps.org,7800 South Kentucky Avenue,Oklahoma City,OK,73159,7800 South Kentucky Avenue,Oklahoma City,OK,73159,PK-06,49
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,408,SPENCER ES                    ,216,(405) 587-8600,Sandy Jackson,sajackson@okcps.org,8900 Northeast 50th Street,Spencer,OK,73084,8900 Northeast 50th Street,Spencer,OK,73084,PK-05,27
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,410,STAND WATIE ES                ,537,(405) 587-6900,Marcus Macias,mamacias@okcps.org,3517 South Linn Avenue,Oklahoma City,OK,73119,3517 South Linn Avenue,Oklahoma City,OK,73119,PK-05,53
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,417,TELSTAR ES                    ,215,(405) 587-8900,Vanessa Van Trease,vkvantrease@okcps.org,9521 Northeast 16th Street,Oklahoma City,OK,73130,9521 Northeast 16th Street,Oklahoma City,OK,73130,PK-05,30
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,440,VAN BUREN ES                  ,355,(405) 587-2000,Amparo Macias,agmacias@okcps.org,2700 Southwest 40th Street,Oklahoma City,OK,73119,2700 Southwest 40th Street,Oklahoma City,OK,73119,PK-06,39
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,455,WEST NICHOLS HILLS ES         ,365,(405) 587-4900,Dr. Gloria Anderson,ganderson@okcps.org,8400 Greystone Avenue,Oklahoma City,OK,73120,8400 Greystone Avenue,Oklahoma City,OK,73120,PK-06,33
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,460,WESTWOOD ES                   ,333,(405) 702-1685,Susan Robertson,sdrobertson@okcps.org,1701 Exchange Avenue,Oklahoma City,OK,73108,1701 Exchange Avenue,Oklahoma City,OK,73108,PK-05,37
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,465,WHEELER ES                    ,451,(405) 587-7000,Heather Bullock,hdbullock@okcps.org,501 Southeast 25th,Oklahoma City,OK,73129,501 Southeast 25th,Oklahoma City,OK,73129,PK-06,48
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,477,WILLOW BROOK ES               ,455,(405) 587-7500,Glenna Berry,gmberry@okcps.org,8105 Northeast 10th Street,Oklahoma City,OK,73110,8105 Northeast 10th Street,Oklahoma City,OK,73110,PK-05,44
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,480,WILSON ES                     ,327,(405) 587-7100,Susan Marshall-Armstrong,smarshall-armstron@okcps.org,501 Northwest 21st Street,Oklahoma City,OK,73103,501 Northwest 21st Street,Oklahoma City,OK,73103,PK-05,32
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,503,BELLE ISLE MS                 ,450,(405) 587-6600,Lynn Kellert,mskellert@okcps.org,5904 North Villa Avenue,Oklahoma City,OK,73112,5904 North Villa Avenue,Oklahoma City,OK,73112,8-Jun,41
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,508,CLASSEN MS OF ADVANCED STUDIES,463,(405) 587-5400,Dr. Ashley Davis,addavis@okcps.org,1901 North Ellison Avenue,Oklahoma City,OK,73106,1901 North Ellison Avenue,Oklahoma City,OK,73106,8-Jun,64
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,511,EMERSON ALTERNATIVE ED. (MS)  ,120,(405) 587-7900,Sheryl Kishore,slkishore@okcps.org,715 North Walker Avenue,Oklahoma City,OK,73102,715 North Walker Avenue,Oklahoma City,OK,73102,8-Jun,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,512,DOUGLASS MS                   ,170,(405) 587-4200,Andrew Pearson,arpearson@okcps.org,900 North Martin Luther King Avenue,Oklahoma City,OK,73117,900 North Martin Luther King Avenue,Oklahoma City,OK,73117,8-Jul,27
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,518,JEFFERSON MS                  ,802,(405) 587-1300,Heather Messer,hemesser@okcps.org,6800 South Blackwelder Avenue,Oklahoma City,OK,73159,6800 South Blackwelder Avenue,Oklahoma City,OK,73159,8-Jul,80
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,521,NORTHEAST MS                  ,156,(405) 587-3300,Sue Starr,sastarr@okocps.org,3100 North Kelley Avenue,Oklahoma City,OK,73111,3100 North Kelley Avenue,Oklahoma City,OK,73111,8-Jun,37
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,522,ROGERS MS                     ,278,(405) 587-4100,Jahree Herzer,jlherzer@okcps.org,4000 Spencer Road,Spencer,OK,73084,4000 Spencer Road,Spencer,OK,73084,8-Jun,44
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,523,ROOSEVELT MS                  ,925,(405) 587-8300,David Clark,ddclark@okocps.org,3233 Southwest 44th Street,Oklahoma City,OK,73119,3233 Southwest 44th Street,Oklahoma City,OK,73119,8-Jun,86
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,525,TAFT MS                       ,699,(405) 587-8000,Helen Charmaine Johnson,hcjohnson@okcps.org,2901 Northwest 23rd Street,Oklahoma City,OK,73107,2901 Northwest 23rd Street,Oklahoma City,OK,73107,8-Jun,81
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,530,WEBSTER MS                    ,915,(405) 587-3900,Joey Slate,jslate@okcps.org,6708 South Santa Fe Avenue,Oklahoma City,OK,73139,6708 South Santa Fe Avenue,Oklahoma City,OK,73139,8-Jul,78
